time, data
170.627, 0.685599
170.627, 0.685599
170.644, 0.685599
170.661, 0.685599
170.661, 0.685599
170.678, 0.685599
170.695, 0.685599
170.695, 0.685599
170.712, 0.685599
170.729, 0.685599
170.729, 0.685599
170.746, 0.685599
170.746, 0.685599
170.763, 0.685599
170.78, 0.685599
170.78, 0.685599
170.797, 0.685599
170.814, 0.685599
170.814, 0.685599
170.831, 0.685599
170.848, 0.685599
170.848, 0.685599
170.865, 0.685599
170.882, 0.685599
170.882, 0.685599
170.899, 0.685599
170.899, 0.685599
170.916, 0.685599
170.933, 0.685599
170.933, 0.685599
170.95, 0.685599
170.967, 0.685599
170.967, 0.685599
170.984, 0.685599
171.001, 0.685599
171.001, 0.685599
171.018, 0.685599
171.035, 0.685599
171.035, 0.685599
171.052, 0.685599
171.069, 0.685599
171.069, 0.685599
171.086, 0.685599
171.103, 0.685599
171.103, 0.685599
171.12, 0.685599
171.137, 0.685599
171.137, 0.685599
171.151, 0.685599
171.151, 0.685599
171.169, 0.685599
171.186, 0.685599
171.186, 0.685599
171.203, 0.685599
171.22, 0.685599
171.22, 0.685599
171.237, 0.685599
171.254, 0.685599
171.254, 0.685599
171.271, 0.685599
171.288, 0.685599
171.288, 0.685599
171.305, 0.685599
171.322, 0.685599
171.322, 0.685599
171.339, 0.685599
171.356, 0.685599
171.356, 0.685599
171.373, 0.685599
171.39, 0.685599
171.39, 0.685599
171.406, 0.685599
171.423, 0.685599
171.423, 0.685599
171.44, 0.685599
171.457, 0.685599
171.457, 0.685599
171.474, 0.685599
171.474, 0.685599
171.491, 0.685599
171.509, 0.685599
171.509, 0.685599
171.526, 0.685599
171.543, 0.685599
171.543, 0.685599
171.56, 0.685599
171.577, 0.685599
171.577, 0.685599
171.594, 0.685599
171.611, 0.685599
171.611, 0.685599
171.628, 0.685599
171.628, 0.685599
171.645, 0.685599
171.662, 0.685599
171.662, 0.685599
171.679, 0.685599
171.696, 0.685599
171.696, 0.685599
171.713, 0.685599
171.73, 0.685599
171.73, 0.685599
171.747, 0.685599
171.764, 0.685599
171.764, 0.685599
171.781, 0.685599
171.798, 0.685599
171.798, 0.685599
171.815, 0.685599
171.832, 0.685599
171.832, 0.685599
171.849, 0.685599
171.866, 0.685599
171.866, 0.685599
171.883, 0.685599
171.9, 0.685599
171.9, 0.685599
171.917, 0.685599
171.934, 0.685599
171.934, 0.685599
171.951, 0.685599
171.951, 0.685599
171.968, 0.685599
171.985, 0.685599
171.985, 0.685599
172.001, 0.685599
172.017, 0.685599
172.017, 0.685599
172.034, 0.685599
172.051, 0.685599
172.051, 0.685599
172.068, 0.685599
172.068, 0.685599
172.085, 0.685599
172.102, 0.685599
172.102, 0.685599
172.12, 0.685599
172.138, 0.685599
172.138, 0.685599
172.155, 0.685599
172.172, 0.685599
172.172, 0.685599
172.189, 0.685599
172.206, 0.685599
172.206, 0.685599
172.223, 0.685599
172.24, 0.685599
172.24, 0.685599
172.257, 0.685599
172.274, 0.685599
172.274, 0.685599
172.291, 0.685599
172.308, 0.685599
172.308, 0.685599
172.325, 0.685599
172.325, 0.685599
172.342, 0.685599
172.359, 0.685599
172.359, 0.685599
172.376, 0.685599
172.393, 0.685599
172.393, 0.685599
172.41, 0.685599
172.427, 0.685599
172.427, 0.685599
172.444, 0.685611
172.461, 0.685706
172.461, 0.685706
172.478, 0.68602
172.495, 0.686661
172.495, 0.686661
172.512, 0.687676
172.529, 0.689112
172.529, 0.689112
172.546, 0.691017
172.563, 0.693397
172.563, 0.693397
172.58, 0.696279
172.597, 0.699747
172.597, 0.699747
172.614, 0.703766
172.614, 0.703766
172.631, 0.708352
172.648, 0.71356
172.648, 0.71356
172.665, 0.719381
172.682, 0.7258
172.682, 0.7258
172.699, 0.732845
172.716, 0.740542
172.716, 0.740542
172.733, 0.748847
172.75, 0.757742
172.75, 0.757742
172.767, 0.767182
172.784, 0.776957
172.784, 0.776957
172.801, 0.786911
172.801, 0.786911
172.818, 0.796894
172.835, 0.806761
172.835, 0.806761
172.852, 0.81642
172.869, 0.825786
172.869, 0.825786
172.886, 0.834778
172.903, 0.843367
172.903, 0.843367
172.92, 0.851515
172.937, 0.859143
172.937, 0.859143
172.954, 0.866271
172.971, 0.872879
172.971, 0.872879
172.988, 0.878911
173.005, 0.884383
173.005, 0.884383
173.022, 0.889302
173.039, 0.893633
173.039, 0.893633
173.056, 0.897369
173.073, 0.900541
173.073, 0.900541
173.09, 0.903191
173.107, 0.905371
173.107, 0.905371
173.124, 0.907198
173.124, 0.907198
173.141, 0.908731
173.158, 0.910001
173.158, 0.910001
173.175, 0.911061
173.192, 0.911952
173.192, 0.911952
173.209, 0.912695
173.209, 0.912695
173.226, 0.913311
173.243, 0.91383
173.243, 0.91383
173.26, 0.914265
173.277, 0.914624
173.277, 0.914624
173.294, 0.914926
173.311, 0.915179
173.311, 0.915179
173.328, 0.91539
173.345, 0.915566
173.345, 0.915566
173.362, 0.915713
173.379, 0.915837
173.379, 0.915837
173.396, 0.915939
173.413, 0.916026
173.413, 0.916026
173.43, 0.916098
173.447, 0.916158
173.447, 0.916158
173.464, 0.916208
173.481, 0.91625
173.481, 0.91625
173.498, 0.916285
173.498, 0.916285
173.515, 0.916315
173.532, 0.916339
173.532, 0.916339
173.549, 0.91636
173.566, 0.916377
173.566, 0.916377
173.583, 0.916391
173.6, 0.916403
173.6, 0.916403
173.617, 0.916413
173.634, 0.916421
173.634, 0.916421
173.651, 0.916428
173.668, 0.916434
173.668, 0.916434
173.685, 0.916439
173.685, 0.916439
173.702, 0.916443
173.719, 0.916446
173.719, 0.916446
173.736, 0.91645
173.753, 0.916452
173.753, 0.916452
173.77, 0.916454
173.787, 0.916455
173.787, 0.916455
173.804, 0.916457
173.821, 0.916458
173.821, 0.916458
173.838, 0.916459
173.855, 0.91646
173.855, 0.91646
173.872, 0.91646
173.889, 0.916461
173.889, 0.916461
173.906, 0.916461
173.923, 0.916462
173.923, 0.916462
173.94, 0.916462
173.94, 0.916462
173.957, 0.916462
173.974, 0.916463
173.974, 0.916463
173.991, 0.916463
174.008, 0.916463
174.008, 0.916463
174.025, 0.916463
174.042, 0.916463
174.042, 0.916463
174.059, 0.916463
174.076, 0.916463
174.076, 0.916463
174.093, 0.916464
174.11, 0.916464
174.11, 0.916464
174.127, 0.916464
174.127, 0.916464
174.144, 0.916464
174.161, 0.916464
174.178, 0.916464
174.178, 0.916464
174.195, 0.916464
174.212, 0.916464
174.212, 0.916464
174.229, 0.916464
174.229, 0.916464
174.246, 0.916464
174.263, 0.916464
174.263, 0.916464
174.28, 0.916464
174.297, 0.916464
174.297, 0.916464
174.314, 0.916464
174.331, 0.916464
174.331, 0.916464
174.348, 0.916464
174.348, 0.916464
174.365, 0.916464
174.382, 0.916464
174.382, 0.916464
174.399, 0.916464
174.416, 0.916464
174.416, 0.916464
174.433, 0.916464
174.449, 0.916464
174.449, 0.916464
174.466, 0.916464
174.483, 0.916464
174.483, 0.916464
174.5, 0.916464
174.517, 0.916464
174.517, 0.916464
174.534, 0.916464
174.551, 0.916464
174.551, 0.916464
174.568, 0.916464
174.585, 0.916464
174.585, 0.916464
174.602, 0.916464
174.619, 0.916464
174.619, 0.916464
174.636, 0.916464
174.653, 0.916464
174.653, 0.916464
174.669, 0.916464
174.686, 0.916464
174.686, 0.916464
174.703, 0.916464
174.703, 0.916464
174.719, 0.916464
174.736, 0.916464
174.736, 0.916464
174.753, 0.916464
174.77, 0.916464
174.77, 0.916464
174.787, 0.916464
174.804, 0.916464
174.804, 0.916464
174.821, 0.916464
174.838, 0.916464
174.838, 0.916464
174.855, 0.916464
174.855, 0.916464
174.872, 0.916464
174.889, 0.916464
174.889, 0.916464
174.906, 0.916464
174.923, 0.916464
174.923, 0.916464
174.94, 0.916464
174.957, 0.916464
174.957, 0.916464
174.974, 0.916464
174.991, 0.916464
174.991, 0.916464
175.008, 0.916464
175.025, 0.916464
175.025, 0.916464
175.042, 0.916464
175.059, 0.916464
175.059, 0.916464
175.076, 0.916464
175.076, 0.916464
175.093, 0.916464
175.11, 0.916464
175.11, 0.916464
175.127, 0.916464
175.144, 0.916464
175.144, 0.916464
175.161, 0.916464
175.178, 0.916464
175.178, 0.916464
175.195, 0.916464
175.212, 0.916464
175.212, 0.916464
175.229, 0.916464
175.246, 0.916464
175.246, 0.916464
175.263, 0.916464
175.28, 0.916464
175.28, 0.916464
175.297, 0.916464
175.314, 0.916464
175.314, 0.916464
175.331, 0.916464
175.348, 0.916464
175.348, 0.916464
175.365, 0.916464
175.382, 0.916464
175.382, 0.916464
175.399, 0.916464
175.399, 0.916464
175.416, 0.916464
175.433, 0.916464
175.433, 0.916464
175.45, 0.916464
175.467, 0.916464
175.484, 0.916464
175.484, 0.916464
175.501, 0.916464
175.501, 0.916464
175.518, 0.916464
175.535, 0.916464
175.535, 0.916464
175.552, 0.916464
175.552, 0.916464
175.569, 0.916464
175.586, 0.916464
175.586, 0.916464
175.603, 0.916464
175.62, 0.916464
175.62, 0.916464
175.637, 0.916464
175.654, 0.916464
175.671, 0.916464
175.688, 0.916464
175.705, 0.916464
175.722, 0.916464
175.739, 0.916464
175.756, 0.916464
175.773, 0.916464
175.79, 0.916464
175.807, 0.916464
175.824, 0.916464
175.841, 0.916464
175.841, 0.916464
175.858, 0.916464
175.875, 0.916464
175.875, 0.916464
175.892, 0.916464
175.909, 0.916464
175.909, 0.916464
175.926, 0.916464
175.943, 0.916464
175.943, 0.916464
175.96, 0.916464
175.96, 0.916464
175.977, 0.916464
175.994, 0.916464
175.994, 0.916464
176.011, 0.916464
176.028, 0.916464
176.028, 0.916464
176.045, 0.916464
176.062, 0.916464
176.062, 0.916464
176.079, 0.916464
176.096, 0.916464
176.096, 0.916464
176.113, 0.916464
176.13, 0.916464
176.13, 0.916464
176.146, 0.916464
176.163, 0.916464
176.163, 0.916464
176.18, 0.916464
176.197, 0.916464
176.197, 0.916464
176.214, 0.916464
176.214, 0.916464
176.231, 0.916464
176.248, 0.916464
176.248, 0.916464
176.265, 0.916464
176.282, 0.916464
176.282, 0.916464
176.299, 0.916464
176.316, 0.916464
176.316, 0.916464
176.333, 0.916464
176.35, 0.916464
176.35, 0.916464
176.367, 0.916464
176.384, 0.916464
176.384, 0.916464
176.401, 0.916464
176.417, 0.916464
176.417, 0.916464
176.434, 0.916464
176.451, 0.916464
176.451, 0.916464
176.468, 0.916464
176.468, 0.916464
176.485, 0.916464
176.502, 0.916464
176.502, 0.916464
176.519, 0.916464
176.537, 0.916464
176.537, 0.916464
176.554, 0.916464
176.571, 0.916464
176.571, 0.916464
176.588, 0.916464
176.605, 0.916464
176.605, 0.916464
176.622, 0.916464
176.622, 0.916464
176.639, 0.916464
176.656, 0.916464
176.673, 0.916464
176.673, 0.916464
176.69, 0.916464
176.69, 0.916464
176.707, 0.916464
176.724, 0.916464
176.724, 0.916464
176.741, 0.916464
176.758, 0.916464
176.758, 0.916464
176.775, 0.916464
176.792, 0.916464
176.792, 0.916464
176.809, 0.916464
176.826, 0.916464
176.826, 0.916464
176.843, 0.916464
176.86, 0.916464
176.86, 0.916464
176.877, 0.916464
176.894, 0.916464
176.894, 0.916464
176.911, 0.916464
176.928, 0.916464
176.928, 0.916464
176.945, 0.916464
176.962, 0.916464
176.962, 0.916464
176.979, 0.916464
176.979, 0.916464
176.996, 0.916464
177.014, 0.916464
177.014, 0.916464
177.031, 0.916464
177.047, 0.916464
177.047, 0.916464
177.064, 0.916464
177.064, 0.916464
177.081, 0.916464
177.097, 0.916464
177.097, 0.916464
177.114, 0.916464
177.131, 0.916464
177.131, 0.916464
177.148, 0.916464
177.165, 0.916464
177.165, 0.916464
177.182, 0.916464
177.199, 0.916464
177.199, 0.916464
177.216, 0.916464
177.233, 0.916464
177.233, 0.916464
177.25, 0.916464
177.267, 0.916464
177.267, 0.916464
177.284, 0.916464
177.301, 0.916464
177.301, 0.916464
177.318, 0.916464
177.318, 0.916464
177.335, 0.916464
177.352, 0.916464
177.369, 0.916464
177.369, 0.916464
177.386, 0.916464
177.386, 0.916464
177.403, 0.916464
177.42, 0.916464
177.42, 0.916464
177.437, 0.916464
177.454, 0.916464
177.454, 0.916464
177.471, 0.916464
177.488, 0.916464
177.488, 0.916464
177.505, 0.916464
177.522, 0.916464
177.522, 0.916464
177.539, 0.916464
177.556, 0.916464
177.556, 0.916464
177.573, 0.916464
177.573, 0.916464
177.59, 0.916464
177.607, 0.916464
177.607, 0.916464
177.624, 0.916464
177.641, 0.916464
177.641, 0.916464
177.658, 0.916464
177.675, 0.916464
177.675, 0.916464
177.692, 0.916464
177.709, 0.916464
177.709, 0.916464
177.726, 0.916464
177.743, 0.916464
177.743, 0.916464
177.76, 0.916464
177.777, 0.916464
177.777, 0.916464
177.794, 0.916464
177.794, 0.916464
177.811, 0.916464
177.828, 0.916464
177.828, 0.916464
177.845, 0.916464
177.862, 0.916464
177.862, 0.916464
177.879, 0.916464
177.896, 0.916464
177.896, 0.916464
177.913, 0.916464
177.93, 0.916464
177.93, 0.916464
177.947, 0.916464
177.964, 0.916464
177.964, 0.916464
177.98, 0.916464
177.997, 0.916464
177.997, 0.916464
178.014, 0.916464
178.031, 0.916464
178.031, 0.916464
178.048, 0.916464
178.065, 0.916464
178.065, 0.916464
178.082, 0.916464
178.082, 0.916464
178.099, 0.916464
178.116, 0.916464
178.116, 0.916464
178.133, 0.916464
178.15, 0.916464
178.15, 0.916464
178.167, 0.916464
178.184, 0.916464
178.184, 0.916464
178.201, 0.916464
178.218, 0.916464
178.218, 0.916464
178.235, 0.916464
178.252, 0.916464
178.252, 0.916464
178.269, 0.916464
178.269, 0.916464
178.286, 0.916464
178.303, 0.916464
178.32, 0.916464
178.337, 0.916464
178.354, 0.916464
178.371, 0.916464
178.388, 0.916464
178.405, 0.916464
178.422, 0.916464
178.439, 0.916464
178.456, 0.916464
178.456, 0.916464
178.473, 0.916464
178.49, 0.916464
178.507, 0.916464
178.524, 0.916464
178.524, 0.916464
178.541, 0.916464
178.541, 0.916464
178.558, 0.916464
178.575, 0.916464
178.575, 0.916464
178.592, 0.916464
178.609, 0.916464
178.626, 0.916464
178.626, 0.916464
178.643, 0.916464
178.66, 0.916464
178.677, 0.916464
178.677, 0.916464
178.694, 0.916464
178.711, 0.916464
178.711, 0.916464
178.728, 0.916464
178.745, 0.916464
178.762, 0.916464
178.762, 0.916464
178.779, 0.916464
178.779, 0.916464
178.796, 0.916464
178.813, 0.916464
178.813, 0.916464
178.83, 0.916464
178.83, 0.916464
178.847, 0.916464
178.864, 0.916464
178.864, 0.916464
178.881, 0.916464
178.898, 0.916464
178.898, 0.916464
178.915, 0.916464
178.932, 0.916464
178.932, 0.916464
178.949, 0.916464
178.966, 0.916464
178.966, 0.916464
178.983, 0.916464
178.983, 0.916464
179, 0.916464
179.017, 0.916464
179.017, 0.916464
179.034, 0.916464
179.051, 0.916464
179.051, 0.916464
179.068, 0.916464
179.085, 0.916464
179.085, 0.916464
179.102, 0.916464
179.119, 0.916464
179.119, 0.916464
179.136, 0.916464
179.153, 0.916464
179.153, 0.916464
179.17, 0.916464
179.187, 0.916464
179.187, 0.916464
179.204, 0.916464
179.221, 0.916464
179.221, 0.916464
179.238, 0.916464
179.255, 0.916464
179.255, 0.916464
179.272, 0.916464
179.289, 0.916464
179.289, 0.916464
179.306, 0.916464
179.306, 0.916464
179.323, 0.916464
179.34, 0.916464
179.34, 0.916464
179.357, 0.916464
179.374, 0.916464
179.374, 0.916464
179.391, 0.916464
179.408, 0.916464
179.408, 0.916464
179.425, 0.916464
179.442, 0.916464
179.442, 0.916464
179.459, 0.916464
179.476, 0.916464
179.476, 0.916464
179.493, 0.916464
179.493, 0.916464
179.51, 0.916464
179.527, 0.916464
179.527, 0.916464
179.544, 0.916464
179.561, 0.916464
179.561, 0.916464
179.578, 0.916464
179.595, 0.916464
179.595, 0.916464
179.612, 0.916464
179.629, 0.916464
179.629, 0.916464
179.646, 0.916464
179.663, 0.916464
179.663, 0.916464
179.68, 0.916464
179.697, 0.916464
179.697, 0.916464
179.714, 0.916464
179.731, 0.916464
179.731, 0.916464
179.748, 0.916464
179.748, 0.916464
179.765, 0.916464
179.782, 0.916464
179.782, 0.916464
179.799, 0.916464
179.815, 0.916464
179.815, 0.916464
179.832, 0.916464
179.849, 0.916464
179.849, 0.916464
179.866, 0.916464
179.883, 0.916464
179.883, 0.916464
179.9, 0.916464
179.917, 0.916464
179.917, 0.916464
179.934, 0.916464
179.951, 0.916464
179.951, 0.916464
179.968, 0.916464
179.968, 0.916464
179.985, 0.916464
180.002, 0.916464
180.002, 0.916464
180.019, 0.916464
180.036, 0.916464
180.036, 0.916464
180.053, 0.916464
180.07, 0.916464
180.07, 0.916464
180.087, 0.916464
180.104, 0.916464
180.104, 0.916464
180.121, 0.916464
180.138, 0.916464
180.138, 0.916464
180.155, 0.916464
180.155, 0.916464
180.172, 0.916464
180.189, 0.916464
180.189, 0.916464
180.206, 0.916464
180.223, 0.916464
180.223, 0.916464
180.24, 0.916464
180.257, 0.916464
180.257, 0.916464
180.274, 0.916464
180.291, 0.916464
180.291, 0.916464
180.308, 0.916464
180.325, 0.916464
180.325, 0.916464
180.342, 0.916464
180.359, 0.916464
180.359, 0.916464
180.376, 0.916464
180.393, 0.916464
180.393, 0.916464
180.41, 0.916464
180.427, 0.916464
180.427, 0.916464
180.444, 0.916464
180.461, 0.916464
180.461, 0.916464
180.478, 0.916464
180.478, 0.916464
180.495, 0.916464
180.512, 0.916464
180.512, 0.916464
180.529, 0.916464
180.546, 0.916464
180.546, 0.916464
180.563, 0.916464
180.58, 0.916464
180.58, 0.916464
180.597, 0.916464
180.614, 0.916464
180.614, 0.916464
180.631, 0.916464
180.648, 0.916464
180.648, 0.916464
180.665, 0.916464
180.665, 0.916464
180.682, 0.916464
180.699, 0.916464
180.699, 0.916464
180.716, 0.916464
180.733, 0.916464
180.733, 0.916464
180.75, 0.916464
180.767, 0.916464
180.767, 0.916464
180.784, 0.916464
180.801, 0.916464
180.801, 0.916464
180.818, 0.916464
180.835, 0.916464
180.835, 0.916464
180.852, 0.916464
180.869, 0.916464
180.869, 0.916464
180.886, 0.916464
180.886, 0.916464
180.903, 0.916464
180.92, 0.916464
180.92, 0.916464
180.937, 0.916464
180.954, 0.916464
180.954, 0.916464
180.971, 0.916464
180.988, 0.916464
180.988, 0.916464
181.005, 0.916464
181.022, 0.916464
181.022, 0.916464
181.039, 0.916464
181.056, 0.916464
181.056, 0.916464
181.073, 0.916464
181.09, 0.916464
181.09, 0.916464
181.107, 0.916464
181.107, 0.916464
181.124, 0.916464
181.141, 0.916464
181.141, 0.916464
181.158, 0.916464
181.175, 0.916464
181.175, 0.916464
181.192, 0.916464
181.209, 0.916464
181.209, 0.916464
181.226, 0.916464
181.243, 0.916464
181.243, 0.916464
181.26, 0.916464
181.277, 0.916464
181.277, 0.916464
181.294, 0.916464
181.311, 0.916464
181.311, 0.916464
181.328, 0.916464
181.345, 0.916464
181.345, 0.916464
181.362, 0.916464
181.362, 0.916464
181.379, 0.916464
181.396, 0.916464
181.396, 0.916464
181.413, 0.916464
181.43, 0.916464
181.43, 0.916464
181.447, 0.916464
181.464, 0.916464
181.464, 0.916464
181.481, 0.916464
181.498, 0.916464
181.498, 0.916464
181.515, 0.916464
181.532, 0.916464
181.532, 0.916464
181.549, 0.916464
181.566, 0.916464
181.566, 0.916464
181.583, 0.916464
181.6, 0.916464
181.6, 0.916464
181.617, 0.916464
181.634, 0.916464
181.634, 0.916464
181.651, 0.916464
181.668, 0.916464
181.668, 0.916464
181.685, 0.916464
181.685, 0.916464
181.701, 0.916464
181.718, 0.916464
181.718, 0.916464
181.735, 0.916464
181.752, 0.916464
181.752, 0.916464
181.769, 0.916464
181.786, 0.916464
181.786, 0.916464
181.803, 0.916464
181.82, 0.916464
181.82, 0.916464
181.837, 0.916464
181.837, 0.916464
181.854, 0.916464
181.871, 0.916464
181.871, 0.916464
181.888, 0.916464
181.904, 0.916464
181.904, 0.916464
181.921, 0.916464
181.938, 0.916464
181.938, 0.916464
181.955, 0.916464
181.972, 0.916464
181.972, 0.916464
181.989, 0.916464
182.006, 0.916464
182.006, 0.916464
182.023, 0.916464
182.04, 0.916464
182.04, 0.916464
182.057, 0.916464
182.074, 0.916464
182.074, 0.916464
182.091, 0.916464
182.091, 0.916464
182.108, 0.916464
182.125, 0.916464
182.125, 0.916464
182.142, 0.916464
182.159, 0.916464
182.159, 0.916464
182.176, 0.916464
182.193, 0.916464
182.193, 0.916464
182.21, 0.916464
182.227, 0.916464
182.227, 0.916464
182.244, 0.916464
182.261, 0.916464
182.261, 0.916464
182.278, 0.916464
182.295, 0.916464
182.295, 0.916464
182.312, 0.916464
182.329, 0.916464
182.329, 0.916464
182.346, 0.916464
182.346, 0.916464
182.363, 0.916464
182.38, 0.916464
182.38, 0.916464
182.397, 0.916464
182.414, 0.916464
182.414, 0.916464
182.431, 0.916464
182.448, 0.916464
182.448, 0.916464
182.465, 0.916464
182.482, 0.916464
182.482, 0.916464
182.499, 0.916464
182.516, 0.916464
182.516, 0.916464
182.533, 0.916464
182.55, 0.916464
182.55, 0.916464
182.567, 0.916464
182.567, 0.916464
182.584, 0.916464
182.601, 0.916464
182.601, 0.916464
182.618, 0.916464
182.635, 0.916464
182.652, 0.916464
182.652, 0.916464
182.669, 0.916464
182.669, 0.916464
